AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,70,19.9,0.602,0.54,,,51.91,107970,4.9,34.99,39.66,49.31,59.45,74.85,72770,82490,102560,123650,155690,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,10.8,0.414,0.36,,,25.35,52730,2.9,16.46,18.93,25.35,29.4,35.84,34230,39370,52730,61140,74560,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,380,11.6,3.295,0.7,,,24.15,50240,1.8,14.46,19.19,23.74,28.14,34.44,30070,39920,49380,58520,71640,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,30,9.3,0.289,0.53,,,42.29,87970,8.6,20.7,30.47,39.91,51.6,61.03,43050,63370,83000,107320,126940,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,170,9,1.515,0.69,,,43.65,90790,3,25.95,31.89,40.21,50.9,59.48,53980,66330,83630,105870,123720,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,28.6,0.345,0.38,,,39.49,82140,15.7,19.64,28.44,40.74,53.06,58.25,40840,59160,84730,110360,121150,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,290,17.4,2.485,0.24,,,53.72,111740,2.2,31.4,41.77,50.09,60.61,76.4,65300,86880,104180,126060,158920,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,80,7.9,0.661,0.5,,,28.52,59320,4.2,19.46,19.46,19.46,34.77,48.03,40470,40470,40470,72320,99910,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,140,8.4,1.196,0.42,,,41.14,85570,5.4,19.57,25.7,37.28,49.97,73.18,40700,53460,77540,103940,152210,,
11100,"Amarillo, TX",4,TX,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,50,8,0.396,0.56,,,35.95,74770,3.6,23.55,26.79,32.29,38.69,52.62,48970,55730,67150,80480,109450,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1470,2.4,31.886,0.94,,,42,87350,2.1,24.26,31.61,40.22,50.69,64.22,50460,65760,83660,105420,133570,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,180,5.2,3.813,1.12,,,42.78,88980,3.1,28.66,37.28,44.06,50.18,53.81,59610,77540,91640,104370,111920,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,17,0.725,0.66,,,45.11,93830,20,17.72,24.93,42.22,51.4,76.97,36860,51860,87810,106910,160100,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,130,4.5,2.84,2.49,,,35.68,74210,1.2,25.43,31.61,34.25,39.4,52.22,52900,65760,71230,81960,108630,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,310,4.2,6.759,1.43,,,30.45,63330,1.6,19.02,23.53,30.99,38.25,40.97,39550,48950,64460,79570,85220,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,90,5.4,1.919,0.87,,,42.23,87830,4.3,28.44,33.6,42.55,51.13,53.15,59140,69880,88490,106340,110550,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,40,28.8,0.836,0.93,,,46.97,97700,8.9,21.42,32.25,38.12,52.37,82.38,44550,67080,79290,108940,171350,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,340,9.7,7.315,0.7,,,53.51,111300,4.6,32.07,39.48,50.83,64.22,80,66700,82120,105730,133570,166390,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,70,8,1.62,1.22,,,45.33,94280,2.4,33.09,40.23,45.87,46.6,51.38,68830,83670,95420,96920,106860,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,40,16.1,0.812,1.23,,,34.95,72690,10.4,18.19,25.96,28.87,45.72,54.32,37840,53990,60050,95090,112980,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,70,14.6,1.607,0.57,,,45.67,94990,2.8,30.63,38.48,42.02,50.96,64.18,63720,80030,87400,105990,133500,,
11180,"Ames, IA",4,IA,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,70,10.4,1.416,1.31,,,37.43,77840,6.4,24.61,30.06,32.35,40.61,49.3,51180,62520,67290,84480,102540,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2940,3.4,17.637,0.52,,,44.69,92950,1.5,25.17,32.61,43.35,52.25,66.01,52350,67820,90170,108680,137300,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,240,11.2,1.412,0.41,,,47.93,99700,1.7,34.29,38.59,48.28,51.78,61.9,71320,80270,100410,107700,128750,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,100,11,0.599,0.54,,,50.6,105250,3,32.65,39.94,50.11,62.71,68.02,67900,83060,104240,130450,141480,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,140,27,0.856,0.75,,,37.02,77010,11.3,19.82,27.86,39.27,46.52,46.52,41230,57940,81690,96760,96760,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,440,7.2,2.639,0.56,,,31.03,64550,1.3,22.89,24.69,30.13,35.12,41.34,47610,51360,62670,73040,85990,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,150,11.1,0.89,0.76,,,45.99,95650,3.3,29.59,32.61,44.1,55.12,64.36,61550,67840,91720,114660,133870,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,60,17.1,0.354,0.65,,,46.59,96900,6.1,28.35,32.97,45.62,53.53,60.24,58970,68570,94890,111340,125310,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,40,29.1,0.212,0.5,,,53.52,111330,3.9,29.27,50.86,53.26,60.25,72.81,60880,105800,110770,125310,151440,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,540,10.5,3.217,1.46,,,42.7,88810,1.3,30.27,36.81,41.69,46.73,55.15,62960,76570,86720,97200,114710,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,330,8.9,1.971,2.2,,,47.28,98350,1.2,29.92,36.61,46.46,57.65,66.01,62240,76140,96640,119910,137300,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,240,12,1.439,0.14,,,65.97,137210,4,38.47,50.27,64.52,80.67,94.08,80010,104570,134210,167800,195690,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,**,**,**,**,,,42.48,88360,8.2,35.57,41.04,45.57,45.57,45.57,73980,85370,94790,94790,94790,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,30,19.8,0.192,0.32,,,49.05,102020,9.2,22.86,34.37,42.06,54.44,91.19,47540,71490,87480,113230,189660,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,30,43.9,0.2,0.3,,,31.33,65170,5.2,21.84,22.53,30.32,38.46,42.15,45430,46870,63070,80000,87660,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,330,3.4,1.984,0.7,,,46.89,97540,1.3,24.74,40.38,49.18,55.33,59.94,51460,83990,102290,115090,124680,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,70,17.9,0.409,0.58,,,41.26,85820,4.5,22.37,33.91,41.63,49.33,52.23,46540,70540,86580,102610,108630,,
11260,"Anchorage, AK",4,AK,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,90,12.7,0.525,0.49,,,51.15,106390,2.3,29.86,35.69,48.31,63.56,79.95,62100,74230,100490,132190,166300,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,8630,1.7,40.857,1.21,,,45.05,93700,1,21.55,30.85,40.89,52.36,66.2,44820,64170,85040,108920,137690,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,970,4.7,4.616,1.35,,,50.46,104950,1,31.72,38.4,44.23,51.99,64.75,65980,79860,92000,108140,134670,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,210,13.9,0.984,0.89,,,47.83,99490,6.8,22.88,29.5,41.27,58.95,76.02,47590,61350,85840,122610,158120,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,70,10.5,0.329,1.44,,,55.2,114810,3.6,31.52,31.52,41.95,58.39,81.01,65560,65560,87260,121450,168500,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,170,16.2,0.807,0.71,,,27.77,57760,2.2,15.82,22.39,25.73,33.11,39.98,32910,46570,53520,68860,83160,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1610,3.2,7.641,1.62,,,26.14,54380,1.1,14,19.15,24.8,31.58,40.66,29120,39830,51590,65690,84580,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,130,15.2,0.614,0.52,,,63.22,131510,4,31.79,45.15,54.72,74.17,#,66110,93910,113810,154270,#,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,120,8.2,0.591,1.09,,,42.55,88510,2.1,29.08,31.83,41.05,50.57,58.07,60490,66210,85390,105180,120790,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,80,7.1,0.389,0.92,,,54.33,113010,4,35.6,41.4,52.09,63.24,71.18,74040,86120,108340,131530,148040,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,480,7.6,2.293,1.04,,,43.4,90260,1.3,30.21,34.42,41.52,50.95,57.67,62830,71600,86360,105980,119950,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,340,10.1,1.619,1.8,,,46.31,96320,2.9,19.55,33.18,41.94,52.04,76.78,40670,69010,87220,108250,159700,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,2810,4.1,13.284,1.28,,,53.86,112020,1.2,30.56,39.52,49.99,62.86,78.75,63570,82210,103980,130740,163800,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,230,13.9,1.089,0.82,,,42.75,88920,1.6,30.27,36.72,39.96,48.27,54.06,62970,76370,83120,100400,112450,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,140,9.8,0.658,1.1,,,45.51,94670,2.1,27.64,39.18,41.92,51.46,63.24,57490,81490,87190,107030,131530,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,200,5.2,0.939,1.43,,,34.41,71570,2.3,15.43,24.82,31.88,40.62,52.93,32090,51630,66320,84490,110100,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,450,6.6,2.117,0.75,,,45.3,94230,2.1,21.91,31.83,42.03,59.9,66.01,45570,66210,87420,124590,137290,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,140,3.4,0.67,0.94,,,47.55,98910,2.2,29.83,38.13,39.62,48.39,71.8,62050,79310,82400,100660,149350,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,140,3.4,0.647,3.11,,,46.38,96470,1.6,32.82,32.82,41.13,52.01,65.96,68260,68260,85540,108170,137190,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,320,10.8,1.535,1.42,,,50.22,104460,5,29.93,38.37,50.08,59.58,66.21,62250,79820,104170,123920,137710,,
11500,"Anniston-Oxford-Jacksonville, AL",4,AL,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,440,8.2,10.025,0.3,,,37.89,78800,3.1,18.14,25.45,35.55,46.19,60.09,37740,52940,73940,96070,124990,,
11500,"Anniston-Oxford-Jacksonville, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,90,24.6,2.127,0.45,,,23.32,48510,6.5,11.8,14.92,21.83,26.06,33.3,24540,31030,45400,54200,69260,,
11500,"Anniston-Oxford-Jacksonville, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,80,10.6,1.836,0.83,,,35.43,73690,2.7,22.27,27.49,34.47,43.23,48.62,46330,57180,71700,89920,101140,,
11500,"Anniston-Oxford-Jacksonville, AL",4,AL,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,60,21.7,1.285,0.12,,,46.84,97420,5.1,26.21,35,46.28,60.64,71.15,54520,72810,96260,126140,147990,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2610,3,21.738,0.64,,,41.02,85320,1.2,22.86,29.24,38.27,49.52,62.69,47540,60820,79600,103010,130390,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,220,12.4,1.839,0.54,,,47.08,97930,3.4,27.97,33.71,42.84,51.63,79.22,58170,70130,89100,107380,164780,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,60,14.4,0.5,0.45,,,47.06,97880,7.8,24.51,31.88,51.74,60.46,72.36,50990,66310,107630,125760,150520,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,9.8,0.562,0.49,,,35.63,74120,3.2,22.29,25.59,30.65,39.95,49.71,46360,53230,63750,83090,103390,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,420,5.3,3.462,0.73,,,27.94,58120,2,18.17,22.49,27.91,31.31,38.92,37800,46780,58060,65120,80940,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,70,16.7,0.553,0.47,,,49.38,102710,2.7,30.08,36.96,48.4,62.23,68.09,62570,76870,100670,129430,141630,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,280,5.3,2.339,1.06,,,39.49,82140,1.1,24.54,30.3,37.34,45.89,56.22,51050,63020,77660,95450,116930,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,70,21.4,0.542,0.6,,,40.87,85010,4.4,25.1,32.57,38.39,48.31,52.36,52210,67750,79860,100480,108910,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,600,6,4.971,0.48,,,49.03,101970,1.3,31.73,38.7,47.7,60.23,64.31,66000,80500,99210,125270,133770,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,220,2,1.849,1.39,,,41.93,87220,0.7,29.54,36.54,37.6,45.75,58.15,61430,76010,78210,95160,120940,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,150,8.8,1.223,2.04,,,29.79,61960,4.2,18,21.63,23.15,38.53,48.8,37440,44990,48150,80130,101500,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,160,13.5,1.351,0.48,,,41.31,85920,3.8,23.3,29.56,40.22,50.17,58.82,48470,61480,83650,104350,122350,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,30,22,0.272,1.61,,,50.22,104450,7.2,18.15,37.5,44.38,67.62,78.1,37750,78000,92300,140640,162440,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,100,7.9,0.873,1.23,,,36.74,76420,1.5,29.09,29.09,30.18,38.26,53.47,60520,60520,62780,79580,111230,,
11540,"Appleton, WI",4,WI,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,90,6.1,0.752,0.7,,,42.32,88030,1.9,27.23,33.46,38.53,48.48,62.73,56640,69600,80150,100840,130480,,
11640,"Arecibo, PR",4,PR,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,180,3.9,5.608,0.17,,,20.28,42190,2.3,9.25,12.42,17.95,24.24,33,19250,25830,37330,50410,68630,,
11640,"Arecibo, PR",4,PR,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,90,6.6,2.712,0.58,,,14.72,30610,1.7,8.86,10.39,14.07,17.55,23.91,18420,21600,29260,36510,49720,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2890,2.7,14.733,0.44,,,42.31,88010,1.9,19.92,26.76,38.13,52.54,69.7,41440,55670,79300,109290,144980,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,270,11.3,1.378,0.4,,,41.48,86270,4.6,22.16,29.75,38.45,49.61,62.07,46080,61890,79980,103180,129110,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,60,29.7,0.284,0.26,,,48.13,100120,5.3,23.07,32.25,41.81,59.45,79.68,47980,67090,86970,123650,165730,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,30.8,0.352,0.31,,,31.18,64860,19.3,16.9,22.11,24.02,37.9,55.85,35140,46000,49960,78830,116160,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,550,5.3,2.798,0.59,,,24.75,51470,1.4,16.09,19.11,22.84,28.42,34.07,33470,39760,47510,59100,70860,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,90,10,0.435,0.37,,,50.61,105260,4.1,30.55,38.31,46.42,62.4,75.9,63540,79680,96560,129800,157870,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,30,10.8,0.169,0.31,,,35.88,74630,4.8,20.48,27.65,35.84,42.34,52.14,42590,57510,74540,88070,108450,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,280,5.7,1.443,0.65,,,37.35,77680,2.3,24.83,29.07,35.43,41.24,51.48,51640,60460,73700,85790,107080,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,90,10.8,0.442,0.49,,,44.97,93550,6.6,18.62,30.37,39.89,52.77,72.87,38740,63170,82970,109750,151570,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,850,5.5,4.346,0.42,,,52.4,109000,3.9,27.16,38.46,50.69,61.85,72.97,56490,80000,105430,128640,151780,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,120,23.3,0.603,0.45,,,38.6,80280,4.3,28.34,31.44,33.26,48.22,56.24,58940,65400,69180,100290,116980,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,60,21,0.329,0.55,,,40.82,84900,10.9,21.96,26.35,38.97,52.1,70.64,45680,54810,81060,108360,146920,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,100,42.3,0.516,0.78,,,31.58,65680,10.7,19.85,26.15,30.94,38.46,42.63,41290,54400,64360,80000,88670,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,150,13.8,0.767,0.27,,,41.58,86480,1.6,21.28,28.84,38.61,49.6,69.7,44260,59990,80310,103170,144980,,
11700,"Asheville, NC",4,NC,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,60,15.3,0.301,0.28,,,57.64,119900,9.6,29.12,41.86,60.04,60.04,94.43,60560,87080,124890,124890,196420,,
12020,"Athens-Clarke County, GA",4,GA,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1340,2.1,15.293,0.45,,,34.35,71440,2.4,19.07,24.59,32.05,41.22,55.21,39670,51150,66660,85740,114840,,
12020,"Athens-Clarke County, GA",4,GA,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,10.3,0.936,0.27,,,35.56,73960,3.9,24.49,24.53,31.36,37.01,55.65,50950,51010,65220,76980,115750,,
12020,"Athens-Clarke County, GA",4,GA,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,130,8.9,1.533,1.34,,,30.62,63680,2.7,19.7,25.03,31.52,32.53,41.34,40980,52070,65550,67650,85990,,
12020,"Athens-Clarke County, GA",4,GA,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,330,6.3,3.759,0.8,,,23.39,48650,2.4,14.09,17.65,22.91,26.8,31.83,29300,36710,47650,55740,66210,,
